grid,velocity,spread_rate,lambda,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.11624999999999999,-0.41933372906117233,58.020911084553276,-44.829520934034676,1911.8432265669785,0.011217091029141812,0.011407801547097297,0.006956718127387093,0.0038060219167960693,0.023714272191876936,0.00835325659297201,0.1632110214047547,3.9170156484367256e-07,1.7958496311300255e-08,0.7825504985590548,0.0
0.1175,-0.5684247845201853,57.89535045326938,-44.829520934034676,1929.1587982230815,0.011122214858506358,0.011077180736785491,0.006484767146721143,0.0036333814052010006,0.0233877167623313,0.008348013631825501,0.16409513753414612,3.816135220274765e-07,1.6802212068889542e-08,0.7829734043672554,0.0
0.12,-0.867066399739075,57.306785025536385,-44.829520934034676,1959.9768490013373,0.010958773277778125,0.010381428586462377,0.005613614654271222,0.0032985195605058993,0.022804688602306725,0.008276174975612186,0.16581941444919004,3.676548997969456e-07,1.502628064499621e-08,0.783805776490471,0.0
0.1225,-1.1631425615362185,56.34125616250408,-44.829520934034676,1985.2571700342062,0.010830606333766845,0.009649005911848953,0.004835620677826126,0.0029815051179157602,0.022331286593195512,0.008127064218458779,0.16745031617877987,3.6059507170610726e-07,1.3819452403330714e-08,0.784624826887451,0.0
0.125,-1.4533654978589539,55.08170566487094,-44.829520934034676,2005.1270077816773,0.010734574957470697,0.008898422694856828,0.00414832933014256,0.0026869275440349013,0.021974579758498206,0.007914483556653347,0.1689474126663688,3.584295622154841e-07,1.3025086724777663e-08,0.7854294729947964,0.0
0.1275,-1.7353140878535855,53.60636922499656,-44.829520934034676,2020.123896766734,0.01066600712899057,0.008149653932804573,0.0035472625261990915,0.0024172211673551885,0.021730988594244723,0.0076548307233948835,0.1702826487339802,3.592878453462453e-07,1.2518631582309212e-08,0.7862170225155445,0.0
0.13,-2.0074483795881313,51.98113551428531,-44.829520934034676,2031.0187597511258,0.010619618956838045,0.007421724898107824,0.003026683001758823,0.0021731171741408793,0.021588693128949062,0.007364464168981125,0.17144233384087423,3.617502647298388e-07,1.2206689849991552e-08,0.7869826098302335,0.0
0.1325,-2.268978513616773,50.25691860110954,-44.829520934034676,2038.657449671781,0.010590212737184412,0.006730988590899351,0.002580131031529429,0.001954239362389025,0.02153068933390085,0.007058131819880503,0.17242612323278664,3.6491738838245694e-07,1.2023694726504807e-08,0.7877193196875311,0.0
0.135,-2.519663779189922,48.47037993853594,-44.829520934034676,2043.8430125202988,0.010573138416676849,0.006090249553409719,0.002200713294765929,0.0017596668946280574,0.021537833926193434,0.006748350914349197,0.17324388714188568,3.6832135467221916e-07,1.1926733282071662e-08,0.7884189180266801,0.0
0.13999999999999999,-2.9893444361471575,44.8044524051039,-44.829520934034676,2049.6632400128383,0.010560496119249996,0.004979133419713424,0.0016119514542839556,0.0014355550359892485,0.021666925316242473,0.006152252614154739,0.17447581133261936,3.7540894064357025e-07,1.18983682118395e-08,0.7896779835196881,0.0
0.14375,-3.3150876991505247,42.02095571812563,-44.829520934034676,2051.8600272165872,0.0105600011825513,0.004306958631420402,0.0012930136220862018,0.0012440240501579245,0.0218076684613004,0.005750106613389159,0.17512346708491652,3.810589548480005e-07,1.1979788409984797e-08,0.790474368497986,0.0
0.14749999999999996,-3.618849330335162,39.22520084309009,-44.829520934034676,2053.042509625378,0.010562773548914462,0.0037691243529931746,0.0010577074464917767,0.001092433903550944,0.021954515191559262,0.005401771511628969,0.17558784953156076,3.8679712228286076e-07,1.2119606075957306e-08,0.7911361991454867,0.0
0.15124999999999997,-3.9012356253377622,36.42485835425531,-44.829520934034676,2053.6952991541716,0.01056642507202493,0.0033519145515523594,0.0008873655907675328,0.0009754855614481316,0.022088803670380887,0.0051125942195256475,0.17591628842715956,3.923951674158721e-07,1.2293638084445849e-08,0.7916671432903605,0.0
0.15499999999999997,-4.16260446667997,33.623052119659256,-44.829520934034676,2054.073594789034,0.010569856423564346,0.00303719340403033,0.0007660968295889533,0.0008875514232276672,0.02220169260628248,0.004881924539277793,0.1761458053518095,3.975500917098476e-07,1.2477619964490346e-08,0.7920793258180717,0.0
0.15874999999999997,-4.403126448865241,30.820919798599757,-44.829520934034676,2054.3055154375807,0.010572673982940616,0.002805659628919465,0.0006809925641234125,0.0008230285989871539,0.02229104187836393,0.00470459523511958,0.17630437481598196,4.0200633486643056e-07,1.2650959302726864e-08,0.7923898926212102,0.0
0.16249999999999998,-4.62285660115123,28.018808940392855,-44.829520934034676,2054.4546400991426,0.010574824260747562,0.0026390656216243643,0.0006219953863073824,0.0007767232646633755,0.022358602114464516,0.0045727092655822405,0.1764127485724526,4.056346390344321e-07,1.2800285188995099e-08,0.7926177373399812,0.0
0.16624999999999998,-4.82178936352582,25.216787549943646,-44.829520934034676,2054.5535559726586,0.010576391784150504,0.0025215013940166784,0.0005815292137193889,0.0007441339001451325,0.022407902924565574,0.00447739485294127,0.17648608875990235,4.08438675311824e-07,1.2920140808303369e-08,0.7927810275958934,0.0
0.16999999999999998,-4.999893227261124,22.41484222584612,-44.829520934034676,2054.6201932068734,0.010577499260875539,0.002439915014030598,0.0005540337992092639,0.0007215789822879618,0.02244288816643988,0.0044101542732410855,0.17653529463491727,4.1051445480976895e-07,1.3011167284014012e-08,0.7928957116042518,0.0
0.17375,-5.1571298146345,19.61294616944684,-44.829520934034676,2054.665294374532,0.010578264172585866,0.0023840992862093646,0.0005355091484710752,0.0007061885424915914,0.022467174390022004,0.00436365142941732,0.17656806813328155,4.1199945738988146e-07,1.3077420639867368e-08,0.7929748839932291,0.0
0.1775,-5.293463086027968,16.81107796809451,-44.829520934034676,2054.6957693934096,0.010578783576326325,0.0023463714243526536,0.0005231231684283285,0.0006958103404075662,0.022483744503465884,0.004332002270576375,0.17658976425720171,4.1303403080750435e-07,1.3124115010128326e-08,0.7930287578774217,0.0
0.18125,-5.408862940347659,14.009224005290884,-44.829520934034676,2054.7162638807504,0.010579131726689377,0.0023211249332490145,0.0005148974733915533,0.0006888797492696934,0.02249489891020654,0.00431073470659882,0.17660405419943237,4.137404326046155e-07,1.3156243447343213e-08,0.7930649831311759,0.0
0.185,-5.503305915338481,11.207376608030716,-44.829520934034676,2054.7299678954305,0.010579362780722069,0.002304370998033648,0.0005094664391280145,0.0006842870162136111,0.02250233268602094,0.004296582133032842,0.17661342537571365,4.142156844184537e-07,1.3177966792210352e-08,0.7930891079582061,0.0
0.18875,-5.576774568156525,8.405531831627092,-44.829520934034676,2054.7390917639705,0.010579514936914404,0.0022933329174523835,0.0005058974213317317,0.0006812592649523511,0.02250725903600425,0.0042872241318240535,0.17661954542309605,4.145325059386366e-07,1.3192489571184494e-08,0.7931050540803437,0.0
0.1925,-5.629256422422667,5.603687833810322,-44.829520934034676,2054.745194770769,0.010579614388125505,0.002286121159933976,0.0005035595213221726,0.0006792614909381011,0.02251054338393221,0.00428102955129361,0.1766235180018767,4.1474426322254396e-07,1.3202192666813608e-08,0.7931155389442474,0.0
0.19625,-5.6607431501573835,2.8018438818067346,-44.829520934034676,2054.749554450933,0.010579678080730869,0.0022814900069375982,0.0005020417264956547,0.0006779009719569924,0.022512861598221787,0.0042767760872140575,0.1766260730492827,4.148940815708926e-07,1.3208975170894282e-08,0.7931224284568344,0.0
0.2,-5.671233705419666,0.0,-44.829520934034676,2054.75528980151,0.01057970859897054,0.002278413127490905,0.0005013796055097876,0.0006766038819998061,0.022515139181064722,0.004272732756871393,0.17662815779308702,4.150494060743995e-07,1.3216330115749234e-08,0.7931271453882401,0.0
